                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                0.87524,                0.61391,                 1.0178,                0.98069,                0.70004,                 1.0411,                 0.5079,                0.49567,                0.40332,                0.22817,                  1.141,                 2.5135,                 1.1814,                  1.166,                 2.6336,                 1.1653,             0.00054456,             0.00054456,             0.00054456
                    106,                0.88053,                 0.6207,                  1.016,                0.98945,                0.70725,                 1.0372,                0.51675,                0.48034,                0.40845,                0.23131,                 1.1077,                 2.4876,                 1.1561,                 1.1372,                 2.5761,                 1.1407,             0.00053906,             0.00053906,             0.00053906
                    107,                 0.8759,                0.61447,                 1.0176,                0.98037,                  0.693,                  1.036,                0.52702,                 0.4942,                 0.4125,                0.23402,                 1.1037,                 2.5419,                 1.1572,                 1.1336,                 2.6275,                 1.1367,             0.00053356,             0.00053356,             0.00053356
                    108,                0.87703,                0.61124,                 1.0161,                0.98052,                0.69685,                 1.0355,                0.52518,                0.49573,                0.41007,                0.22895,                 1.1403,                 2.5718,                  1.189,                 1.1574,                 2.7052,                 1.1622,             0.00052806,             0.00052806,             0.00052806
                    109,                 0.8708,                0.61073,                 1.0148,                 0.9775,                0.69752,                 1.0357,                0.53178,                 0.4953,                0.41284,                0.23503,                 1.1023,                 2.5636,                 1.1576,                 1.1267,                 2.6506,                  1.134,             0.00052256,             0.00052256,             0.00052256
                    110,                0.86762,                0.60527,                 1.0086,                0.97212,                0.68389,                 1.0261,                0.51195,                0.50832,                0.41411,                 0.2314,                 1.1136,                 2.5546,                 1.1597,                 1.1448,                 2.6737,                  1.142,             0.00051706,             0.00051706,             0.00051706
                    111,                0.87201,                0.60822,                 1.0096,                0.97823,                0.68972,                 1.0297,                 0.5093,                0.49849,                0.41017,                0.22698,                 1.1336,                 2.5655,                 1.1795,                 1.1553,                 2.6774,                 1.1489,             0.00051156,             0.00051156,             0.00051156
                    112,                 0.8693,                0.60393,                 1.0081,                0.97113,                0.67901,                 1.0245,                0.52185,                0.46858,                0.41035,                0.23224,                 1.1371,                   2.59,                 1.1754,                 1.1631,                 2.7046,                 1.1529,             0.00050606,             0.00050606,             0.00050606
                    113,                0.86622,                0.60316,                 1.0082,                0.97113,                0.67952,                 1.0269,                0.50058,                0.47249,                0.39877,                0.22291,                 1.1338,                 2.5813,                 1.1861,                 1.1546,                 2.7282,                 1.1587,             0.00050056,             0.00050056,             0.00050056
                    114,                0.85982,                0.59842,                 1.0076,                 0.9627,                0.67042,                 1.0252,                0.51822,                0.48031,                0.40929,                0.23212,                 1.1291,                 2.5789,                 1.1724,                 1.1539,                 2.7376,                 1.1498,             0.00049506,             0.00049506,             0.00049506
                    115,                0.86371,                0.59997,                 1.0067,                0.96532,                0.68188,                  1.026,                0.51433,                0.48318,                 0.4037,                0.22885,                 1.1281,                 2.5374,                 1.1721,                 1.1485,                 2.6888,                 1.1481,             0.00048956,             0.00048956,             0.00048956
                    116,                0.86828,                0.60374,                 1.0127,                0.97376,                0.69063,                 1.0325,                0.50281,                0.48256,                0.40021,                0.22185,                  1.129,                 2.5908,                 1.1814,                 1.1549,                 2.7193,                 1.1576,             0.00048406,             0.00048406,             0.00048406
                    117,                0.86951,                0.59588,                 1.0089,                0.97024,                0.66917,                 1.0289,                0.49266,                0.46903,                  0.401,                0.22432,                 1.1426,                 2.5818,                 1.1869,                  1.163,                 2.7427,                 1.1676,             0.00047856,             0.00047856,             0.00047856
                    118,                0.86841,                0.60198,                 1.0125,                0.97346,                0.68324,                 1.0341,                0.51944,                0.48306,                0.41064,                0.22911,                 1.1248,                  2.559,                 1.1704,                 1.1477,                 2.6644,                 1.1481,             0.00047306,             0.00047306,             0.00047306
                    119,                  0.864,                0.59871,                 1.0091,                0.97173,                  0.677,                 1.0294,                0.53161,                0.46755,                0.41411,                0.23082,                   1.13,                 2.5899,                 1.1777,                 1.1594,                 2.7094,                 1.1574,             0.00046756,             0.00046756,             0.00046756
                    120,                0.85619,                0.58939,                 1.0038,                0.95864,                0.66639,                 1.0217,                0.53254,                0.49384,                 0.4184,                0.23719,                 1.1137,                 2.5425,                 1.1643,                 1.1394,                 2.6453,                 1.1413,             0.00046206,             0.00046206,             0.00046206
                    121,                0.85283,                0.58543,                 1.0048,                0.95989,                 0.6638,                 1.0244,                 0.5138,                0.48911,                0.40993,                0.22835,                 1.1471,                 2.6011,                 1.1963,                 1.1769,                 2.7234,                 1.1761,             0.00045657,             0.00045657,             0.00045657
                    122,                 0.8596,                0.58749,                 1.0047,                0.96165,                0.66587,                 1.0249,                0.51376,                0.50413,                0.41628,                0.23192,                 1.1536,                 2.6077,                 1.1941,                  1.168,                 2.7399,                 1.1636,             0.00045107,             0.00045107,             0.00045107
                    123,                0.85734,                0.58408,                 1.0056,                0.95877,                0.66045,                 1.0264,                0.52038,                0.48836,                0.42144,                0.23719,                 1.1324,                  2.579,                 1.1796,                 1.1583,                 2.6826,                 1.1595,             0.00044557,             0.00044557,             0.00044557
                    124,                0.85799,                0.58258,                 1.0032,                0.96324,                0.65419,                 1.0216,                0.52028,                0.48764,                0.41843,                0.23679,                 1.1253,                  2.583,                 1.1783,                  1.151,                 2.6948,                 1.1525,             0.00044007,             0.00044007,             0.00044007
                    125,                0.85296,                0.58562,                 1.0052,                0.95649,                0.66313,                 1.0262,                0.51848,                0.48918,                0.41737,                0.23149,                 1.1413,                 2.5942,                 1.1851,                 1.1655,                 2.6956,                 1.1599,             0.00043457,             0.00043457,             0.00043457
                    126,                0.85124,                 0.5827,                  1.002,                0.95402,                0.66396,                 1.0211,                0.49943,                0.49519,                0.40837,                0.22542,                 1.1529,                 2.5932,                 1.1947,                 1.1779,                 2.7107,                  1.168,             0.00042907,             0.00042907,             0.00042907
                    127,                0.85156,                0.57734,                 1.0006,                0.95093,                0.64816,                 1.0174,                0.50332,                0.50118,                0.40936,                0.22892,                 1.1432,                 2.5844,                 1.1826,                 1.1626,                 2.7094,                 1.1561,             0.00042357,             0.00042357,             0.00042357
                    128,                0.84281,                0.57832,                0.99935,                0.94534,                 0.6529,                 1.0173,                0.52387,                0.48094,                0.41182,                0.22412,                 1.1515,                 2.6281,                 1.1905,                 1.1721,                 2.7575,                 1.1684,             0.00041807,             0.00041807,             0.00041807
                    129,                 0.8465,                0.56909,                0.99786,                0.95057,                0.63727,                  1.016,                0.52868,                  0.485,                 0.4159,                0.22766,                 1.1519,                 2.6119,                 1.1925,                 1.1708,                 2.7523,                 1.1677,             0.00041257,             0.00041257,             0.00041257
                    130,                0.84839,                0.57026,                0.99854,                0.95403,                0.64465,                 1.0179,                0.51555,                0.47594,                0.40478,                0.22795,                  1.161,                 2.5914,                 1.2056,                 1.1803,                 2.7321,                 1.1763,             0.00040707,             0.00040707,             0.00040707
                    131,                0.85337,                0.58095,                 1.0048,                 0.9566,                0.65592,                  1.023,                0.53503,                0.47434,                0.41221,                0.23003,                 1.1384,                 2.6023,                 1.1942,                 1.1576,                 2.7623,                 1.1663,             0.00040157,             0.00040157,             0.00040157
                    132,                0.85156,                0.57626,                0.99992,                0.95382,                0.64678,                 1.0204,                0.51172,                0.48771,                0.39929,                0.22152,                 1.1477,                 2.6134,                 1.1899,                 1.1715,                 2.7733,                 1.1634,             0.00039607,             0.00039607,             0.00039607
                    133,                0.84659,                0.57392,                0.99966,                0.94918,                0.65084,                 1.0202,                0.51314,                 0.4997,                0.40773,                0.22475,                 1.1557,                 2.6986,                 1.1917,                 1.1716,                 2.8386,                 1.1625,             0.00039057,             0.00039057,             0.00039057
                    134,                0.84533,                0.57248,                0.99983,                0.94875,                0.64297,                 1.0202,                0.52142,                0.49082,                0.40614,                0.22087,                 1.1631,                   2.71,                 1.2062,                 1.1831,                 2.8514,                 1.1745,             0.00038507,             0.00038507,             0.00038507
                    135,                0.84055,                 0.5687,                0.99791,                 0.9415,                0.63691,                 1.0178,                0.53277,                0.48876,                0.41998,                0.23463,                 1.1551,                 2.6357,                 1.1964,                  1.179,                 2.7567,                 1.1699,             0.00037957,             0.00037957,             0.00037957
                    136,                0.84271,                 0.5661,                0.99599,                0.94813,                0.63689,                 1.0167,                0.53236,                0.49497,                0.41178,                0.22941,                 1.1525,                 2.6888,                 1.1884,                 1.1718,                 2.8146,                  1.164,             0.00037407,             0.00037407,             0.00037407
                    137,                0.84532,                0.56775,                0.99977,                0.94756,                0.64126,                 1.0199,                0.51406,                0.49456,                0.41086,                0.22684,                 1.1636,                 2.6798,                 1.2011,                 1.1759,                 2.8085,                 1.1673,             0.00036857,             0.00036857,             0.00036857
                    138,                0.84666,                0.57081,                 1.0008,                0.94809,                0.64316,                 1.0212,                0.50906,                0.49475,                0.40829,                0.22845,                 1.1648,                 2.6686,                    1.2,                 1.1767,                 2.8099,                 1.1705,             0.00036307,             0.00036307,             0.00036307
                    139,                0.83454,                0.55807,                0.99419,                0.93482,                0.62561,                 1.0146,                0.54261,                0.48768,                0.41897,                0.23095,                 1.1583,                 2.6747,                 1.2003,                 1.1736,                  2.799,                  1.169,             0.00035758,             0.00035758,             0.00035758
                    140,                0.82989,                0.55983,                0.99366,                0.93253,                0.63126,                 1.0124,                0.54734,                0.48639,                0.41588,                0.23325,                 1.1479,                 2.6752,                 1.1931,                 1.1678,                 2.7934,                 1.1662,             0.00035208,             0.00035208,             0.00035208
                    141,                0.83126,                 0.5542,                0.99191,                0.93023,                0.61816,                 1.0099,                0.53121,                0.47589,                0.40938,                 0.2291,                 1.1563,                 2.7031,                  1.199,                 1.1732,                 2.8231,                 1.1652,             0.00034658,             0.00034658,             0.00034658
                    142,                0.83518,                0.55535,                 0.9936,                0.93608,                0.62423,                 1.0125,                0.52327,                0.48175,                0.40398,                0.22419,                 1.1638,                 2.6959,                 1.2034,                 1.1871,                 2.8205,                 1.1757,             0.00034108,             0.00034108,             0.00034108
                    143,                0.83677,                  0.555,                 0.9923,                0.93949,                0.62713,                 1.0107,                0.52954,                0.48252,                0.40213,                0.22414,                 1.1556,                 2.6914,                 1.1992,                 1.1834,                 2.8448,                 1.1708,             0.00033558,             0.00033558,             0.00033558
                    144,                0.83681,                0.56319,                0.99637,                 0.9372,                0.63443,                 1.0161,                 0.5206,                0.49015,                 0.4063,                0.22647,                 1.1664,                 2.6673,                 1.2088,                 1.1948,                  2.822,                 1.1829,             0.00033008,             0.00033008,             0.00033008
                    145,                0.82482,                0.55248,                0.99078,                0.92474,                 0.6227,                 1.0111,                0.52589,                 0.4834,                 0.4054,                0.22607,                 1.1775,                 2.6825,                 1.2195,                 1.1951,                 2.8311,                 1.1907,             0.00032458,             0.00032458,             0.00032458
                    146,                0.83472,                0.55211,                0.99282,                0.93666,                0.61989,                 1.0125,                0.52292,                0.49236,                0.40506,                0.22324,                 1.1674,                 2.7023,                 1.2039,                 1.1839,                 2.8402,                 1.1737,             0.00031908,             0.00031908,             0.00031908
                    147,                0.83612,                0.55829,                 0.9972,                0.93827,                0.62906,                  1.018,                0.52394,                0.47897,                0.40988,                0.22625,                 1.1766,                 2.7084,                 1.2144,                 1.1915,                 2.8669,                 1.1832,             0.00031358,             0.00031358,             0.00031358
                    148,                0.83527,                0.55208,                0.99363,                0.93644,                0.62241,                 1.0141,                0.53199,                0.47827,                 0.4028,                0.22583,                 1.1642,                 2.7183,                 1.2042,                 1.1841,                 2.8746,                  1.176,             0.00030808,             0.00030808,             0.00030808
                    149,                0.82793,                0.55044,                 0.9919,                0.92996,                0.61756,                 1.0127,                0.54042,                0.46866,                 0.4021,                0.22415,                 1.1702,                 2.7075,                 1.2132,                 1.1878,                 2.8682,                  1.184,             0.00030258,             0.00030258,             0.00030258
                    150,                0.82398,                0.54296,                0.98763,                0.92704,                0.60717,                 1.0083,                0.50799,                0.48328,                0.39596,                0.22381,                 1.1688,                 2.7277,                 1.2139,                 1.1852,                 2.8818,                 1.1859,             0.00029708,             0.00029708,             0.00029708
                    151,                 0.8207,                0.54163,                0.98795,                0.92046,                0.60524,                  1.007,                0.50348,                0.49563,                0.39997,                0.22401,                 1.1662,                 2.7287,                 1.2112,                 1.1839,                 2.8834,                 1.1821,             0.00029158,             0.00029158,             0.00029158
                    152,                 0.8167,                0.54238,                0.99055,                0.91573,                0.60645,                 1.0093,                0.51797,                0.49095,                0.41172,                0.22844,                 1.1636,                 2.6863,                 1.2076,                 1.1812,                  2.832,                 1.1832,             0.00028608,             0.00028608,             0.00028608
                    153,                0.83115,                0.54587,                0.99082,                0.93448,                0.61319,                 1.0115,                 0.5175,                0.49093,                0.40797,                0.22823,                 1.1715,                    2.7,                 1.2079,                 1.1872,                 2.8632,                 1.1812,             0.00028058,             0.00028058,             0.00028058
                    154,                0.82564,                0.54436,                0.98595,                0.92642,                0.60932,                 1.0071,                0.51073,                 0.4907,                0.40645,                 0.2284,                  1.163,                  2.684,                 1.2025,                 1.1827,                 2.8563,                 1.1756,             0.00027508,             0.00027508,             0.00027508
                    155,                0.82653,                0.54505,                0.99081,                0.92738,                  0.612,                 1.0135,                0.51568,                0.48757,                0.40191,                0.22601,                 1.1617,                  2.694,                  1.201,                 1.1806,                 2.8734,                 1.1746,             0.00026958,             0.00026958,             0.00026958
                    156,                0.81873,                0.53685,                0.98292,                 0.9181,                0.59574,                 1.0021,                0.51662,                0.49263,                0.40576,                0.22812,                 1.1684,                 2.6952,                 1.2048,                 1.1877,                 2.8596,                 1.1788,             0.00026408,             0.00026408,             0.00026408
                    157,                0.81949,                0.53987,                0.98705,                0.91914,                0.60357,                 1.0077,                0.54063,                0.47712,                0.41481,                0.23147,                 1.1721,                 2.6735,                 1.2059,                 1.1902,                 2.8384,                 1.1817,             0.00025859,             0.00025859,             0.00025859
                    158,                0.81117,                0.53469,                0.98624,                0.90841,                0.59697,                 1.0065,                0.54553,                0.47457,                0.41384,                0.23288,                 1.1659,                 2.6926,                 1.2042,                 1.1828,                 2.8653,                  1.179,             0.00025309,             0.00025309,             0.00025309
                    159,                0.80769,                0.53139,                0.98523,                0.90579,                 0.6001,                 1.0063,                0.53967,                0.47504,                  0.413,                0.23204,                 1.1598,                 2.7227,                 1.2011,                 1.1745,                 2.8867,                  1.175,             0.00024759,             0.00024759,             0.00024759
                    160,                0.81449,                0.53365,                0.98429,                0.91579,                0.60323,                 1.0067,                0.54119,                0.48439,                0.42176,                0.23738,                 1.1575,                 2.7186,                 1.1997,                 1.1725,                 2.8613,                  1.177,             0.00024209,             0.00024209,             0.00024209
                    161,                 0.8077,                0.52758,                0.98184,                0.90537,                 0.5879,                 1.0004,                0.54266,                0.49066,                0.42497,                0.23654,                 1.1639,                 2.7364,                 1.2081,                 1.1828,                 2.8815,                 1.1817,             0.00023659,             0.00023659,             0.00023659
                    162,                0.80768,                0.52597,                0.98145,                0.90906,                0.58608,                 1.0028,                0.54781,                0.49647,                0.42635,                0.23502,                 1.1587,                  2.702,                 1.2033,                 1.1761,                 2.8472,                 1.1736,             0.00023109,             0.00023109,             0.00023109
                    163,                0.82188,                0.53919,                0.99244,                0.92392,                0.61114,                 1.0147,                0.54482,                0.48984,                0.41912,                0.23451,                 1.1743,                 2.7398,                 1.2151,                 1.1885,                 2.9034,                 1.1836,             0.00022559,             0.00022559,             0.00022559
                    164,                 0.8137,                0.53361,                0.98499,                0.91295,                0.59065,                 1.0053,                0.53935,                0.48354,                0.41301,                0.23124,                 1.1831,                 2.7688,                 1.2208,                 1.1972,                 2.9362,                 1.1889,             0.00022009,             0.00022009,             0.00022009
                    165,                0.81265,                0.53184,                 0.9831,                0.91315,                0.59741,                 1.0036,                0.53335,                0.49384,                0.41622,                0.23149,                 1.1771,                 2.7355,                 1.2155,                 1.1887,                 2.8739,                 1.1794,             0.00021459,             0.00021459,             0.00021459
                    166,                0.80695,                0.52386,                0.98246,                0.90367,                 0.5788,                 1.0015,                 0.5401,                0.48306,                0.41308,                0.22764,                 1.1789,                 2.7439,                 1.2174,                  1.193,                 2.8999,                 1.1791,             0.00020909,             0.00020909,             0.00020909
                    167,                   0.81,                0.52756,                0.98406,                 0.9082,                 0.5903,                 1.0033,                0.52217,                 0.4907,                 0.4091,                0.22482,                 1.1789,                 2.7469,                  1.218,                  1.196,                 2.9099,                 1.1836,             0.00020359,             0.00020359,             0.00020359
                    168,                 0.8039,                0.52417,                0.98138,                0.90199,                0.58532,                 1.0027,                0.52883,                0.47697,                0.40852,                0.22599,                 1.1777,                 2.7129,                  1.218,                   1.19,                 2.8769,                 1.1846,             0.00019809,             0.00019809,             0.00019809
                    169,                0.80763,                0.52253,                0.97939,                0.90742,                0.58662,                0.99923,                0.51947,                0.48608,                0.40825,                0.22854,                 1.1762,                 2.7262,                 1.2184,                 1.1894,                 2.8902,                 1.1841,             0.00019259,             0.00019259,             0.00019259
                    170,                0.79977,                0.51927,                0.97822,                0.89899,                0.58069,                0.99896,                 0.5297,                0.47924,                0.40979,                0.23051,                 1.1683,                 2.7269,                 1.2111,                 1.1823,                 2.8807,                 1.1806,             0.00018709,             0.00018709,             0.00018709
                    171,                 0.8018,                0.51639,                0.97911,                0.90257,                0.57629,                 1.0001,                0.53169,                0.48745,                0.40929,                0.23096,                 1.1736,                 2.7162,                 1.2171,                 1.1885,                  2.882,                 1.1861,             0.00018159,             0.00018159,             0.00018159
                    172,                0.80024,                0.51922,                0.97914,                0.90279,                0.58683,                  1.002,                 0.5326,                0.48763,                0.41496,                0.23217,                 1.1822,                 2.7179,                 1.2256,                 1.1937,                 2.9005,                 1.1906,             0.00017609,             0.00017609,             0.00017609
                    173,                0.79649,                0.51115,                0.97447,                0.89565,                 0.5694,                0.99406,                0.52684,                0.49491,                0.41105,                0.22973,                 1.1844,                 2.7432,                 1.2254,                 1.1985,                 2.9359,                   1.19,             0.00017059,             0.00017059,             0.00017059
                    174,                0.79737,                0.51365,                 0.9781,                0.89417,                0.56817,                0.99556,                0.51067,                0.50364,                0.41112,                0.23052,                 1.1872,                 2.7446,                 1.2268,                 1.2038,                 2.9322,                 1.1948,             0.00016509,             0.00016509,             0.00016509
                    175,                0.80034,                0.51808,                0.97713,                0.89748,                0.57516,                0.99628,                0.52358,                0.48518,                0.41055,                 0.2297,                  1.185,                 2.7436,                 1.2274,                 1.1932,                 2.9389,                 1.1894,              0.0001596,              0.0001596,              0.0001596
                    176,                0.80092,                0.51735,                0.98049,                0.89929,                0.57755,                0.99886,                 0.5181,                0.49307,                0.41021,                0.23026,                 1.1767,                 2.7317,                   1.22,                 1.1903,                 2.9192,                 1.1877,              0.0001541,              0.0001541,              0.0001541
                    177,                0.80603,                0.52369,                0.98446,                0.90534,                0.59276,                 1.0048,                0.52281,                0.49176,                0.41073,                0.22869,                 1.1783,                 2.7347,                  1.219,                 1.1915,                 2.9219,                 1.1868,              0.0001486,              0.0001486,              0.0001486
                    178,                 0.8003,                0.52162,                0.98099,                0.90015,                0.59126,                  1.003,                0.53796,                0.47957,                0.40904,                0.22743,                 1.1871,                   2.75,                 1.2247,                 1.1977,                 2.9376,                 1.1897,              0.0001431,              0.0001431,              0.0001431
                    179,                0.79531,                0.51107,                0.97433,                0.89233,                0.57152,                0.99417,                0.52407,                0.48261,                0.41146,                0.22801,                 1.1816,                 2.7716,                 1.2203,                 1.1934,                 2.9453,                  1.186,              0.0001376,              0.0001376,              0.0001376
                    180,                0.79446,                0.51234,                0.97833,                0.89113,                0.57216,                0.99874,                 0.5279,                0.48312,                0.41031,                0.22862,                 1.1856,                 2.7771,                 1.2229,                 1.1981,                 2.9506,                 1.1929,              0.0001321,              0.0001321,              0.0001321
                    181,                 0.7951,                0.51159,                0.97814,                0.89117,                0.57399,                 0.9978,                0.51783,                0.48829,                 0.4111,                0.22851,                 1.1939,                 2.7734,                 1.2284,                 1.2029,                 2.9632,                 1.1943,              0.0001266,              0.0001266,              0.0001266
                    182,                0.79542,                0.51364,                0.97769,                0.89455,                0.57293,                0.99788,                0.52606,                0.48015,                 0.4118,                 0.2277,                 1.1971,                  2.766,                 1.2317,                 1.2078,                 2.9492,                 1.1994,              0.0001211,              0.0001211,              0.0001211
                    183,                0.79015,                0.50693,                0.97318,                0.88817,                0.56534,                0.99334,                0.55231,                0.46605,                0.41352,                0.22829,                 1.1967,                  2.771,                 1.2304,                 1.2061,                 2.9489,                 1.1966,              0.0001156,              0.0001156,              0.0001156
                    184,                0.79178,                0.50366,                0.97511,                0.88701,                0.55712,                0.99342,                0.53863,                0.47979,                0.41265,                 0.2284,                 1.1911,                 2.7829,                 1.2274,                 1.1998,                 2.9643,                  1.194,              0.0001101,              0.0001101,              0.0001101
                    185,                0.79424,                0.51126,                0.97623,                0.89243,                0.57221,                0.99617,                0.53365,                0.48191,                0.40978,                0.22573,                 1.1921,                 2.7878,                 1.2301,                  1.201,                 2.9742,                 1.1957,              0.0001046,              0.0001046,              0.0001046
                    186,                0.79335,                0.50844,                0.97599,                0.89223,                0.56665,                0.99529,                  0.545,                0.47354,                0.41067,                 0.2264,                 1.1945,                 2.8002,                 1.2314,                 1.2048,                 2.9918,                 1.1953,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    187,                0.79182,                0.50488,                0.97432,                0.88919,                0.55669,                0.99313,                0.53108,                0.47759,                0.40978,                0.22636,                 1.1967,                  2.784,                 1.2347,                 1.2054,                 2.9716,                 1.1967,             9.3602e-05,             9.3602e-05,             9.3602e-05
                    188,                0.79245,                0.50645,                0.97705,                0.89088,                0.56659,                0.99816,                0.54355,                0.47103,                0.41026,                0.22557,                 1.1964,                 2.7854,                 1.2331,                 1.2062,                 2.9695,                  1.196,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    189,                 0.7856,                0.50177,                0.97563,                0.88052,                0.56199,                0.99542,                0.54246,                0.46974,                0.41119,                0.22702,                 1.1988,                 2.7855,                 1.2342,                 1.2114,                 2.9638,                  1.198,             8.2603e-05,             8.2603e-05,             8.2603e-05
                    190,                0.78642,                 0.4974,                0.97078,                 0.8828,                0.55263,                0.98909,                 0.5327,                0.47954,                0.41271,                0.22772,                 1.1964,                 2.7848,                 1.2325,                 1.2107,                 2.9658,                 1.1969,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    191,                0.76779,                0.49355,                0.96317,                0.86117,                0.53845,                0.98816,                0.53028,                0.48612,                 0.4068,                0.22456,                 1.2051,                 2.8012,                 1.2447,                 1.2145,                 3.0251,                  1.207,             7.1604e-05,             7.1604e-05,             7.1604e-05
                    192,                0.74046,                0.45169,                0.94979,                 0.8266,                0.48436,                0.97347,                 0.5248,                0.48823,                0.40347,                0.22241,                 1.2121,                 2.8138,                  1.253,                 1.2201,                 3.0665,                 1.2107,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    193,                0.73835,                0.44373,                 0.9504,                0.82469,                0.47546,                0.97452,                  0.527,                0.48676,                0.40333,                0.22321,                 1.2125,                 2.8264,                 1.2507,                 1.2239,                 3.0848,                 1.2122,             6.0605e-05,             6.0605e-05,             6.0605e-05
                    194,                0.73466,                0.44467,                0.94543,                  0.821,                0.47078,                0.96754,                0.52627,                0.49023,                0.40477,                0.22354,                 1.2127,                 2.8373,                 1.2479,                 1.2223,                 3.1026,                 1.2119,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    195,                0.73281,                0.43999,                0.94753,                0.81644,                 0.4666,                0.97035,                0.52708,                0.48851,                0.40438,                0.22214,                 1.2134,                 2.8483,                 1.2472,                 1.2237,                 3.1174,                 1.2128,             4.9606e-05,             4.9606e-05,             4.9606e-05
                    196,                0.72953,                0.43841,                0.94314,                0.81605,                0.46693,                 0.9653,                0.52661,                0.48835,                0.40278,                0.22122,                 1.2128,                 2.8558,                 1.2462,                 1.2214,                 3.1305,                 1.2115,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    197,                0.73232,                0.44041,                 0.9478,                0.81843,                0.47141,                0.97081,                0.52871,                0.48051,                0.40251,                  0.222,                 1.2139,                 2.8555,                 1.2473,                  1.218,                  3.138,                 1.2102,             3.8607e-05,             3.8607e-05,             3.8607e-05
                    198,                0.72639,                  0.437,                0.94278,                0.81153,                0.46329,                0.96443,                0.52774,                0.48026,                0.40134,                0.22142,                 1.2138,                 2.8532,                 1.2466,                 1.2166,                 3.1363,                  1.209,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    199,                0.72514,                0.43496,                0.94341,                0.80929,                 0.4623,                0.96624,                0.53276,                0.47768,                0.40141,                0.22076,                 1.2138,                 2.8529,                 1.2472,                 1.2148,                 3.1362,                 1.2071,             2.7608e-05,             2.7608e-05,             2.7608e-05
                    200,                0.72757,                0.43615,                0.94458,                0.81354,                0.46613,                0.96726,                0.53554,                 0.4767,                0.40167,                0.22064,                 1.2157,                 2.8571,                 1.2501,                 1.2171,                 3.1391,                 1.2113,             2.2109e-05,             2.2109e-05,             2.2109e-05
